OrderID,OrderDate,DeliveryDate,SupplierID,SupplierRegion,WarehouseID,WarehouseRegion,WarehouseCapacity,ProductCategory,ShelfLifeDays,TransportMode,DistanceKM,PlannedLeadTimeDays,ActualLeadTimeDays,OrderQuantity,UnitCost,ShippingCost,InventoryLevel,ReorderPoint,CustomerPriority,IsDelayed
ORD-104457,2023-07-25,2023-07-31,SUP-031,North,WH-03,North,5995,Beverages,30,Road,2349.09,5.94,6.85,3735,24.89,1403.82,4204.0,899,High,0
ORD-104458,2024-10-07,2024-10-24,SUP-006,South,WH-07,North,23459,Staples,180,Sea,830.54,13.04,17.16,1336,21.11,44.38,22047.0,3518,Standard,1
ORD-104459,2023-04-02,2023-04-16,SUP-025,East,WH-08,North,21814,Dairy,7,Sea,127.77,12.16,14.51,2878,0.87,14.71,2448.0,3272,High,1
ORD-104460,2023-11-22,2023-11-30,SUP-016,South,WH-10,Central,9251,Snacks,45,Road,602.75,3.75,8.13,2023,0.62,195.1,8993.0,1387,Standard,1
ORD-104461,2023-05-02,2023-05-05,SUP-012,South,WH-07,North,23459,Staples,180,Road,259.36,3.32,3.04,144,22.92,5.98,21204.0,3518,High,0
ORD-104462,2024-09-20,2024-09-26,SUP-002,North,WH-06,South,34774,Snacks,45,Road,1380.73,4.73,6.35,1904,3.92,420.63,9188.0,5216,Standard,1
ORD-104463,2024-02-18,2024-03-07,SUP-035,Central,WH-02,South,19216,Snacks,45,Sea,2853.6,15.57,18.64,4946,18.3,564.56,940.0,2882,Standard,1
ORD-104464,2024-01-10,2024-01-13,SUP-007,South,WH-04,Central,39740,Beverages,30,Air,1395.49,2.74,3.41,1816,10.36,2280.78,30164.0,5961,Standard,0
ORD-104465,2023-08-10,2023-08-16,SUP-001,South,WH-04,Central,39740,Frozen Foods,20,Road,2925.13,6.66,6.04,3363,18.91,1573.95,28247.0,5961,High,0
ORD-104466,2023-05-27,2023-06-05,SUP-021,Central,WH-01,South,26129,Confectionery,120,Road,1843.26,5.3,9.69,2041,8.73,601.93,12028.0,3919,Standard,1
ORD-104467,2023-05-01,2023-05-06,SUP-023,North,WH-02,South,19216,Personal Care,60,Road,335.82,3.42,5.4,2384,17.2,128.09,18368.0,2882,Critical,1
ORD-104468,2024-02-28,2024-03-07,SUP-021,Central,WH-05,Central,20101,Staples,180,Rail,827.73,6.03,8.27,3634,14.92,300.8,1675.0,3015,Standard,1
ORD-104469,2024-03-25,2024-04-01,SUP-017,West,WH-01,South,26129,Home Care,90,Road,2155.49,5.69,7.92,2953,10.0,1018.43,6999.0,3919,Critical,1
ORD-104470,2024-11-12,2024-11-21,SUP-024,North,WH-02,South,19216,Confectionery,120,Road,2713.48,6.39,9.23,1738,14.36,754.57,15905.0,2882,Standard,1
ORD-104471,2024-01-04,2024-01-09,SUP-028,East,WH-05,Central,20101,Dairy,7,Rail,1100.18,6.38,5.33,2402,22.25,264.26,,3015,Standard,0
ORD-104472,2024-12-15,2024-12-25,SUP-004,East,WH-04,Central,39740,Snacks,45,Rail,1275.23,6.59,10.55,3732,22.92,475.92,243.0,5961,High,1
ORD-104473,2023-09-12,2023-09-16,SUP-029,Central,WH-04,Central,39740,Beverages,30,Rail,812.14,6.02,4.79,2548,7.3,206.93,5438.0,5961,High,0
ORD-104474,2023-05-21,2023-05-31,SUP-026,North,WH-09,North,44883,Beverages,30,Rail,2354.79,7.94,10.14,2806,24.0,660.75,40619.0,6732,Standard,1
ORD-104475,2024-03-29,2024-04-03,SUP-022,Central,WH-09,North,44883,Snacks,45,Road,2728.81,6.41,5.61,3553,6.41,1551.27,37117.0,6732,Critical,0
ORD-104476,2024-12-14,2024-12-20,SUP-001,South,WH-08,North,21814,Staples,180,Road,1312.03,4.64,6.69,4554,0.92,956.0,14234.0,3272,High,1
ORD-104477,2024-04-26,2024-05-01,SUP-001,South,WH-04,Central,39740,Snacks,45,Road,973.0,4.22,5.02,251,15.78,39.08,16673.0,5961,Standard,0
ORD-104478,2023-11-18,2023-11-25,SUP-001,South,WH-10,Central,9251,Confectionery,120,Rail,421.12,5.53,7.35,3268,1.43,137.62,3770.0,1387,High,1
ORD-104479,2024-02-09,2024-02-17,SUP-015,West,WH-04,Central,39740,Staples,180,Road,2544.73,6.18,8.62,1046,4.41,425.89,34732.0,5961,Standard,1
ORD-104480,2023-03-07,2023-03-14,SUP-030,Central,WH-10,Central,9251,Beverages,30,Rail,2189.53,7.74,7.73,3085,3.03,675.47,7635.0,1387,Standard,0
ORD-104481,2024-07-27,2024-08-02,SUP-034,West,WH-08,North,21814,Home Care,90,Road,1434.5,4.79,6.09,328,7.65,75.28,21316.0,3272,Standard,1
ORD-104482,2023-07-12,2023-07-16,SUP-003,North,WH-06,South,34774,Frozen Foods,20,Road,1397.77,4.75,4.31,2953,5.97,660.42,5222.0,5216,Standard,0
ORD-104483,2024-08-14,2024-08-21,SUP-009,East,WH-01,South,26129,Snacks,45,Rail,118.0,5.15,7.34,966,8.66,11.4,19895.0,3919,Standard,1
ORD-104484,2024-07-27,2024-07-31,SUP-023,North,WH-07,North,23459,Staples,180,Road,1757.11,5.2,4.54,3296,19.93,926.63,936.0,3518,Standard,0
ORD-104485,2024-05-06,2024-05-11,SUP-014,Central,WH-01,South,26129,Home Care,90,Rail,728.83,5.91,5.19,679,12.99,49.49,2435.0,3919,Standard,0
ORD-104486,2023-09-23,2023-10-02,SUP-001,South,WH-03,North,5995,Personal Care,60,Rail,1606.95,7.01,9.24,2698,0.68,433.56,4612.0,899,Standard,1
ORD-104487,2023-04-17,2023-04-25,SUP-008,Central,WH-11,Central,38147,Home Care,90,Rail,554.58,5.69,8.15,3842,14.96,213.07,7400.0,5722,High,1
ORD-104488,2024-10-20,2024-10-26,SUP-002,North,WH-02,South,19216,Beverages,30,Road,1652.89,5.07,6.77,2580,20.51,682.31,11513.0,2882,Standard,1
ORD-104489,2024-02-05,2024-02-11,SUP-001,South,WH-06,South,34774,Home Care,90,Rail,793.57,5.99,6.21,127,6.48,10.08,19844.0,5216,High,0
ORD-104490,2023-08-21,2023-08-26,SUP-018,East,WH-09,North,44883,Snacks,45,Road,1217.08,4.52,5.38,1699,5.23,330.85,37024.0,6732,High,0
ORD-104491,2024-08-04,2024-08-19,SUP-014,Central,WH-10,Central,9251,Home Care,90,Sea,1264.24,13.58,15.01,3933,14.52,198.89,7280.0,1387,Standard,1
ORD-104492,2023-03-20,2023-03-29,SUP-039,North,WH-06,South,34774,Confectionery,120,Road,2757.17,6.45,9.76,1270,1.33,560.26,21733.0,5216,Standard,1
ORD-104493,2023-12-13,2023-12-30,SUP-029,Central,WH-09,North,44883,Frozen Foods,20,Sea,2767.46,15.46,17.04,267,16.85,29.56,5472.0,6732,Critical,1
ORD-104494,2023-04-30,2023-05-08,SUP-017,West,WH-07,North,23459,Dairy,7,Road,2031.05,5.54,8.53,2976,13.01,967.11,5880.0,3518,Standard,1
ORD-104495,2024-02-10,2024-02-16,SUP-014,Central,WH-02,South,19216,Personal Care,60,Road,2199.04,5.75,6.36,4018,21.27,1413.72,11001.0,2882,Standard,0
ORD-104496,2024-03-05,2024-03-09,SUP-016,South,WH-06,South,34774,Snacks,45,Road,759.84,3.95,4.48,2472,2.79,300.53,4676.0,5216,Standard,0
ORD-104497,2023-09-05,2023-09-08,SUP-036,Central,WH-04,Central,39740,Beverages,30,Air,1263.04,2.58,3.81,3481,21.75,3956.99,37663.0,5961,Standard,1
ORD-104498,2024-07-27,2024-08-03,SUP-016,South,WH-10,Central,9251,Dairy,7,Road,1028.5,4.29,7.59,707,13.47,116.34,2060.0,1387,Standard,1
ORD-104499,2023-10-10,2023-10-16,SUP-013,South,WH-02,South,19216,Snacks,45,Road,1082.37,4.35,6.18,3014,22.89,521.96,18419.0,2882,Standard,1
ORD-104500,2024-12-17,2025-01-04,SUP-023,North,WH-04,Central,39740,Beverages,30,Sea,2367.19,14.96,18.05,4143,6.86,392.29,4895.0,5961,Standard,1
ORD-104501,2024-03-18,2024-03-29,SUP-040,East,WH-09,North,44883,Snacks,45,Rail,281.01,5.35,11.07,174,24.28,4.89,42258.0,6732,Standard,1
ORD-104502,2023-07-30,2023-08-13,SUP-007,South,WH-08,North,21814,Beverages,30,Sea,-969.0,13.21,14.83,4458,23.45,172.79,18137.0,3272,Standard,1
ORD-104503,2024-10-29,2024-11-04,SUP-013,South,WH-03,North,5995,Personal Care,60,Road,309.51,3.39,6.41,1718,3.67,85.08,132.0,899,High,1
ORD-104504,2023-08-15,2023-08-29,SUP-014,Central,WH-04,Central,39740,Staples,180,Sea,822.2,13.03,14.3,4823,3.49,158.62,32778.0,5961,Critical,1
ORD-104505,2024-05-03,2024-05-13,SUP-021,Central,WH-01,South,26129,Confectionery,120,Rail,2447.02,8.06,10.99,3933,11.47,962.41,1224.0,3919,Standard,1
ORD-104506,2024-12-29,2025-01-06,SUP-003,North,WH-09,North,44883,Dairy,7,Road,2814.9,6.52,8.95,4833,2.09,2176.71,39111.0,6732,Standard,1
ORD-104507,2024-05-26,2024-06-01,SUP-038,Central,WH-03,North,5995,Confectionery,120,Road,911.79,4.14,6.99,4277,6.48,623.96,5417.0,899,Standard,1
ORD-104508,2023-06-11,2023-06-27,SUP-040,East,WH-10,Central,9251,Home Care,90,Sea,2867.65,15.58,16.62,166,3.3,19.04,5550.0,1387,High,1
ORD-104509,2024-09-03,2024-09-07,SUP-020,South,WH-02,South,19216,Confectionery,120,Road,363.35,3.45,4.57,166,22.94,9.65,16254.0,2882,Standard,1
ORD-104510,2023-10-26,2023-11-10,SUP-019,Central,WH-01,South,26129,Personal Care,60,Sea,1257.42,13.57,15.02,4176,16.92,210.04,24809.0,3919,High,1
ORD-104511,2023-02-24,2023-03-01,SUP-029,Central,WH-05,Central,20101,Confectionery,120,Air,1522.45,2.9,5.41,178,22.83,243.9,15372.0,3015,Standard,1
ORD-104512,2024-12-19,2024-12-25,SUP-018,East,WH-12,North,38605,Frozen Foods,20,Road,1879.58,5.35,6.38,2062,17.44,620.11,20680.0,5790,Standard,1
ORD-104513,2024-10-29,2024-11-12,SUP-016,South,WH-07,North,23459,Snacks,45,Sea,2928.89,15.66,14.51,2550,24.77,298.75,17933.0,3518,Standard,0
ORD-104514,2023-07-02,2023-07-11,SUP-006,South,WH-08,North,21814,Frozen Foods,20,Rail,2002.59,7.5,9.81,194,13.48,38.85,11647.0,3272,Standard,1
ORD-104515,2023-09-25,2023-10-10,SUP-032,Central,WH-01,South,26129,Personal Care,60,Sea,1501.53,13.88,15.16,3971,1.32,238.5,24986.0,3919,Standard,1
ORD-104516,2024-09-28,2024-10-07,SUP-015,West,WH-01,South,26129,Staples,180,Road,2849.29,6.56,9.46,2069,9.16,943.23,4226.0,3919,Standard,1
ORD-104517,2024-08-26,2024-08-27,SUP-008,Central,WH-04,Central,39740,Frozen Foods,20,Air,389.62,1.49,1.0,1731,22.06,606.99,37920.0,5961,Standard,0
ORD-104518,2023-08-15,2023-08-16,SUP-038,Central,WH-12,North,38605,Home Care,90,Road,511.85,3.64,1.76,668,10.64,54.71,36190.0,5790,Standard,0
ORD-104519,2024-08-13,2024-08-19,SUP-026,North,WH-03,North,5995,Frozen Foods,20,Road,1870.57,5.34,6.87,1633,22.31,488.74,4169.0,899,Standard,1
ORD-104520,2023-12-25,2024-01-05,SUP-014,Central,WH-04,Central,39740,Dairy,7,Road,2784.45,6.48,11.6,435,21.73,193.8,12433.0,5961,High,1
ORD-104521,2023-01-12,2023-01-20,SUP-012,South,WH-06,South,34774,Frozen Foods,20,Rail,1341.15,6.68,8.08,1372,16.88,184.01,28576.0,5216,Critical,1
ORD-104522,2024-04-21,2024-04-29,SUP-029,Central,WH-01,South,26129,Personal Care,60,Road,1248.66,4.56,8.43,2892,22.46,577.78,5075.0,3919,Critical,1
ORD-104523,2024-05-16,2024-05-22,SUP-021,Central,WH-03,North,5995,Beverages,30,Rail,2931.99,8.66,6.88,1793,14.18,525.71,1382.0,899,High,0
ORD-104524,2024-05-25,2024-06-02,SUP-036,Central,WH-01,South,26129,Staples,180,Road,2801.45,6.5,9.0,2052,24.46,919.77,11925.0,3919,Standard,1
ORD-104525,2023-04-14,2023-04-16,SUP-015,West,WH-11,Central,38147,Home Care,90,Road,1452.72,4.82,2.59,360,23.77,83.68,33099.0,5722,Standard,0
ORD-104526,2024-01-13,2024-01-19,SUP-004,East,WH-05,Central,20101,Personal Care,60,Road,2336.83,5.92,6.24,3515,22.08,1314.23,19682.0,3015,Standard,0
ORD-104527,2023-07-06,2023-07-10,SUP-019,Central,WH-09,North,44883,Frozen Foods,20,Road,1630.81,5.04,4.16,78,,20.35,3873.0,6732,High,0
ORD-104528,2023-11-12,2023-11-20,SUP-007,South,WH-05,Central,20101,Beverages,30,Road,1975.57,5.47,8.88,438,2.88,138.45,5276.0,3015,Standard,1
ORD-104529,2024-06-29,2024-07-07,SUP-007,South,WH-12,North,38605,Frozen Foods,20,Road,1550.27,4.94,8.1,2127,,527.59,14336.0,5790,Standard,1
ORD-104530,2023-09-12,2023-09-18,SUP-001,South,WH-04,Central,39740,Personal Care,60,Road,1353.39,4.69,6.02,4976,21.96,1077.52,3595.0,5961,Critical,1
ORD-104531,2024-12-17,2024-12-28,SUP-035,Central,WH-04,Central,39740,Staples,180,Rail,2844.42,8.56,11.17,4035,11.97,1147.72,36334.0,5961,Standard,1
ORD-104532,2024-04-14,2024-04-18,SUP-020,South,WH-07,North,23459,Snacks,45,Road,1087.85,4.36,4.8,1085,3.54,188.85,3824.0,3518,High,0
ORD-104533,2023-08-09,2023-08-23,SUP-020,South,WH-07,North,23459,Dairy,7,Sea,1454.24,13.82,14.48,696,23.16,40.49,3739.0,3518,Critical,0
ORD-104534,2023-07-27,2023-08-02,SUP-037,South,WH-12,North,38605,Beverages,30,Road,1496.7,4.87,6.53,2896,11.02,693.51,2958.0,5790,Standard,1
ORD-104535,2023-08-21,2023-08-25,SUP-024,North,WH-08,North,21814,Personal Care,60,Road,1219.92,4.52,4.83,3280,16.03,640.22,13826.0,3272,Standard,0
ORD-104536,2023-01-26,2023-02-02,SUP-019,Central,WH-08,North,21814,Dairy,7,Rail,1784.86,7.23,7.12,1815,20.4,323.95,2897.0,3272,Standard,0
ORD-104537,2023-11-06,2023-11-10,SUP-026,North,WH-09,North,44883,Dairy,7,Road,744.46,3.93,4.51,914,6.54,108.87,17709.0,6732,Standard,0
ORD-104538,2023-10-27,2023-10-31,SUP-019,Central,WH-08,North,21814,Home Care,90,Road,2142.9,5.68,4.7,4516,13.27,1548.38,8246.0,3272,Standard,0
ORD-104539,2024-10-09,2024-10-17,SUP-015,West,WH-10,Central,9251,Home Care,90,Road,2759.42,6.45,8.81,3681,14.11,1625.19,3739.0,1387,High,1
ORD-104540,2023-11-13,2023-11-19,SUP-007,South,WH-03,North,5995,Frozen Foods,20,Road,1769.51,5.21,6.63,3217,0.69,910.8,5434.0,899,High,1
ORD-104541,2024-06-08,2024-06-17,SUP-012,South,WH-03,North,5995,Frozen Foods,20,Road,2625.25,6.28,9.97,4951,15.36,2079.62,320.0,899,High,1
ORD-104542,2023-07-16,2023-07-22,SUP-025,East,WH-07,North,23459,Beverages,30,Road,803.78,4.0,6.16,2174,22.43,279.59,1074.0,3518,Standard,1
ORD-104543,2024-11-11,2024-11-16,SUP-033,North,WH-07,North,23459,Dairy,7,Air,1573.47,2.97,5.97,2850,11.41,4035.96,7914.0,3518,Standard,1
ORD-104544,2024-05-08,2024-05-15,SUP-039,North,WH-12,North,38605,Home Care,90,Road,104.1,3.13,7.07,1632,9.56,27.18,27394.0,5790,Standard,1
ORD-104545,2023-09-06,2023-09-15,SUP-013,South,WH-11,Central,38147,Dairy,7,Rail,220.84,5.28,9.84,2298,10.02,50.75,34184.0,5722,High,1
ORD-104546,2024-02-08,2024-02-14,SUP-004,East,WH-05,Central,20101,Beverages,30,Air,1912.89,3.39,6.93,3314,17.74,5705.39,15071.0,3015,Standard,1
ORD-104547,2023-06-05,2023-06-09,SUP-009,East,WH-07,North,23459,Staples,180,Air,1697.19,3.12,4.47,600,7.2,916.48,13090.0,3518,High,1
ORD-104548,2023-09-23,2023-10-01,SUP-018,East,WH-07,North,23459,Snacks,45,Rail,2211.77,7.76,8.77,1217,1.75,269.17,19992.0,3518,Standard,1
ORD-104549,2024-06-28,2024-07-04,SUP-023,North,WH-02,South,19216,Frozen Foods,20,Air,2578.3,4.22,6.37,910,15.54,2111.62,2617.0,2882,High,1
ORD-104550,2024-01-22,2024-01-30,SUP-039,North,WH-11,Central,38147,Personal Care,60,Road,2908.52,6.64,8.35,3382,18.5,1573.86,15330.0,5722,Standard,1
ORD-104551,2023-07-07,2023-07-14,SUP-010,Central,WH-08,North,21814,Personal Care,60,Road,2191.41,5.74,7.11,741,23.95,259.81,2972.0,3272,Critical,1
ORD-104552,2023-07-30,2023-08-08,SUP-002,North,WH-12,North,38605,Dairy,7,Rail,2581.97,8.23,9.25,2263,1.36,584.3,30371.0,5790,High,1
ORD-104553,2024-08-29,2024-09-05,SUP-035,Central,WH-07,North,23459,Frozen Foods,20,Rail,-290.47,5.36,7.18,1614,20.05,46.88,22285.0,3518,Standard,1
ORD-104554,2024-09-12,2024-09-18,SUP-029,Central,WH-03,North,5995,Personal Care,60,Rail,884.22,6.11,6.69,605,2.29,53.5,5003.0,899,Standard,0
ORD-104555,2024-12-27,2025-01-12,SUP-020,South,WH-03,North,5995,Home Care,90,Sea,1699.84,14.12,16.12,2500,6.45,169.98,5865.0,899,Standard,1
ORD-104556,2023-06-12,2023-06-16,SUP-035,Central,WH-07,North,23459,Personal Care,60,Rail,561.19,5.7,4.9,4495,0.98,252.26,4385.0,3518,Standard,0
ORD-104557,2024-08-03,2024-08-09,SUP-019,Central,WH-11,Central,38147,Home Care,90,Road,1180.08,4.48,6.78,725,3.54,136.89,30249.0,5722,Standard,1
ORD-104558,2023-04-21,2023-05-01,SUP-018,East,WH-07,North,23459,Confectionery,120,Sea,291.91,12.36,10.66,1581,9.3,18.46,1856.0,3518,Standard,0
ORD-104559,2023-11-03,2023-11-12,SUP-004,East,WH-08,North,21814,Home Care,90,Rail,2224.24,7.78,9.74,654,21.17,145.47,9553.0,3272,Standard,1
ORD-104560,2024-04-17,2024-04-21,SUP-006,South,WH-01,South,26129,Beverages,30,Road,2063.33,5.58,4.5,687,23.91,226.8,17218.0,3919,Standard,0
ORD-104561,2024-02-17,2024-02-21,SUP-001,South,WH-10,Central,9251,Staples,180,Road,1833.08,5.29,4.81,1073,3.24,314.7,7235.0,1387,Critical,0
ORD-104562,2023-08-25,2023-08-30,SUP-033,North,WH-04,Central,39740,Snacks,45,Road,2772.51,6.47,5.14,2336,13.77,1036.25,3072.0,5961,Standard,0
ORD-104563,2023-08-11,2023-08-16,SUP-024,North,WH-12,North,38605,Dairy,7,Rail,117.39,5.15,5.76,2156,0.72,25.31,22185.0,5790,High,0
ORD-104564,2023-12-30,2024-01-13,SUP-015,West,WH-07,North,23459,Home Care,90,Sea,491.59,12.61,14.99,1822,8.14,35.83,22939.0,3518,Critical,1
ORD-104565,2023-08-12,2023-08-18,SUP-010,Central,WH-12,North,38605,Frozen Foods,20,Road,105.98,3.13,6.82,3849,15.88,65.27,6892.0,5790,High,1
ORD-104566,2024-12-29,2025-01-06,SUP-006,South,WH-04,Central,39740,Beverages,30,Road,836.61,4.05,8.69,512,18.69,68.54,36503.0,5961,Critical,1
ORD-104567,2023-05-06,2023-05-11,SUP-011,Central,WH-01,South,26129,Frozen Foods,20,Rail,655.41,5.82,5.73,4296,8.11,281.56,17466.0,3919,Standard,0
ORD-104568,2023-06-14,2023-06-15,SUP-015,West,WH-01,South,26129,Dairy,7,Road,142.46,3.18,1.85,2003,,45.66,13958.0,3919,High,0
ORD-104569,2023-08-06,2023-08-10,SUP-031,North,WH-05,Central,20101,Staples,180,Road,460.22,3.58,4.85,2057,6.25,151.47,4659.0,3015,Standard,1
ORD-104570,2023-08-23,2023-08-26,SUP-011,Central,WH-02,South,19216,Confectionery,120,Road,2572.03,6.22,3.18,4671,4.78,1922.23,17841.0,2882,Standard,0
ORD-104571,2024-08-03,2024-08-10,SUP-036,Central,WH-12,North,38605,Staples,180,Rail,2223.32,7.78,7.54,4078,15.55,906.67,13762.0,5790,Standard,0
ORD-104572,2024-07-03,2024-07-17,SUP-021,Central,WH-02,South,19216,Beverages,30,Sea,1672.08,14.09,14.25,1385,11.94,92.63,16883.0,2882,Standard,0
ORD-104573,2023-04-02,2023-04-07,SUP-008,Central,WH-09,North,44883,Dairy,7,Road,537.08,3.67,5.75,4468,12.44,383.95,12321.0,6732,Standard,1
ORD-104574,2024-05-25,2024-06-01,SUP-006,South,WH-03,North,5995,Dairy,7,Road,627.34,3.78,7.75,1907,1.18,191.41,1813.0,899,High,1
ORD-104575,2023-11-29,2023-12-04,SUP-036,Central,WH-06,South,34774,Beverages,30,Air,2595.12,4.24,5.02,4007,18.17,9358.78,8056.0,5216,Standard,0
ORD-104576,2024-12-03,2024-12-14,SUP-015,West,WH-02,South,19216,Home Care,90,Road,2978.88,6.72,11.36,4391,22.47,2092.84,6978.0,2882,High,1
ORD-104577,2024-09-27,2024-10-03,SUP-004,East,WH-08,North,21814,Personal Care,60,Road,2147.42,5.68,6.93,4993,18.83,1715.53,5910.0,3272,Critical,1
ORD-104578,2024-09-11,2024-09-16,SUP-006,South,WH-10,Central,9251,Frozen Foods,20,Road,1098.78,4.37,5.75,383,0.88,67.33,3771.0,1387,Standard,1
ORD-104579,2023-07-23,2023-07-26,SUP-014,Central,WH-11,Central,38147,Personal Care,60,Air,861.21,2.08,3.28,2000,9.76,1550.17,8452.0,5722,High,1
ORD-104580,2023-02-06,2023-02-10,SUP-026,North,WH-06,South,34774,Snacks,45,Road,1259.16,4.57,4.1,458,15.99,92.27,16336.0,5216,High,0
ORD-104581,2023-04-11,2023-04-18,SUP-019,Central,WH-06,South,34774,Dairy,7,Road,1993.22,5.49,7.99,2200,8.08,701.61,503.0,5216,Critical,1
ORD-104582,2024-09-07,2024-09-10,SUP-007,South,WH-04,Central,39740,Staples,180,Road,616.67,3.77,3.47,1902,17.2,187.67,25634.0,5961,High,0
ORD-104583,2023-08-29,2023-09-05,SUP-025,East,WH-08,North,21814,Dairy,7,Road,2581.38,6.23,7.34,4062,2.9,1677.69,9132.0,3272,Standard,1
ORD-104584,2023-02-08,2023-02-24,SUP-038,Central,WH-11,Central,38147,Home Care,90,Sea,2568.38,15.21,16.7,828,15.87,85.06,36416.0,5722,Standard,1
ORD-104585,2024-02-03,2024-02-11,SUP-028,East,WH-03,North,5995,Frozen Foods,20,Rail,2040.08,7.55,8.04,2942,7.69,600.19,2055.0,899,Critical,0
ORD-104586,2024-12-15,2024-12-30,SUP-027,South,WH-09,North,44883,Beverages,30,Sea,227.41,12.28,15.22,3328,7.45,30.27,28360.0,6732,High,1
ORD-104587,2024-10-16,2024-10-20,SUP-032,Central,WH-09,North,44883,Home Care,90,Road,1430.24,4.79,4.62,2246,10.02,513.97,3311.0,6732,High,0
ORD-104588,2023-12-02,2023-12-07,SUP-033,North,WH-11,Central,38147,Staples,180,Air,1684.45,3.11,5.86,1767,17.51,2678.77,27552.0,5722,High,1
ORD-104589,2023-05-26,2023-06-04,SUP-009,East,WH-03,North,5995,Staples,180,Rail,1960.2,7.45,9.54,2570,23.54,503.77,1798.0,899,Standard,1
ORD-104590,2024-02-01,2024-02-05,SUP-008,Central,WH-04,Central,39740,Personal Care,60,Rail,467.29,5.58,4.94,1972,1.37,92.15,39068.0,5961,High,0
ORD-104591,2023-06-23,2023-06-27,SUP-025,East,WH-10,Central,9251,Dairy,7,Air,2618.66,4.27,4.83,1621,3.24,3820.36,8903.0,1387,Standard,0
ORD-104592,2024-04-26,2024-05-09,SUP-016,South,WH-09,North,44883,Beverages,30,Sea,769.78,12.96,13.95,729,9.88,22.45,44404.0,6732,High,0
ORD-104593,2024-04-11,2024-04-15,SUP-017,West,WH-12,North,38605,Staples,180,Rail,206.61,5.26,4.17,2135,19.01,44.11,26519.0,5790,Standard,0
ORD-104594,2024-01-28,2024-02-02,SUP-016,South,WH-12,North,38605,Confectionery,120,Road,470.5,3.59,5.2,2066,20.83,155.53,8750.0,5790,Standard,1
ORD-104595,2024-10-06,2024-10-23,SUP-031,North,WH-10,Central,9251,Snacks,45,Sea,1874.43,14.34,17.45,3100,24.66,232.43,7001.0,1387,High,1
ORD-104596,2024-10-21,2024-10-27,SUP-023,North,WH-05,Central,20101,Personal Care,60,Rail,1114.49,6.39,6.3,3102,9.49,345.72,16894.0,3015,High,0
ORD-104597,2023-06-15,2023-06-30,SUP-032,Central,WH-08,North,21814,Home Care,90,Sea,2581.82,15.23,15.81,1075,19.04,111.02,13740.0,3272,Standard,0
ORD-104598,2024-09-20,2024-09-28,SUP-020,South,WH-05,Central,20101,Confectionery,120,Road,2658.07,6.32,8.41,2685,4.47,1141.91,19931.0,3015,Standard,1
ORD-104599,2024-12-11,2024-12-20,SUP-005,East,WH-07,North,23459,Personal Care,60,Rail,831.1,6.04,9.94,602,14.71,50.03,14922.0,3518,High,1
ORD-104600,2023-02-24,2023-03-13,SUP-029,Central,WH-02,South,19216,Home Care,90,Sea,2434.35,15.04,17.91,724,24.67,70.5,363.0,2882,Standard,1
ORD-104601,2023-02-10,2023-02-18,SUP-017,West,WH-09,North,44883,Dairy,7,Road,504.57,3.63,8.79,1077,24.78,86.95,30300.0,6732,Standard,1
ORD-104602,2023-03-31,2023-04-05,SUP-036,Central,WH-09,North,44883,Snacks,45,Rail,616.79,5.77,5.78,1422,17.66,87.71,31444.0,6732,Standard,0
ORD-104603,2024-06-17,2024-06-21,SUP-016,South,WH-07,North,23459,Confectionery,120,Road,1423.02,4.78,4.32,4602,21.74,1047.8,2131.0,3518,Standard,0
ORD-104604,2024-10-05,2024-10-11,SUP-032,Central,WH-05,Central,20101,Home Care,90,Road,672.59,3.84,6.66,4037,16.28,434.44,7120.0,3015,High,1
ORD-104605,2023-02-28,2023-03-04,SUP-016,South,WH-07,North,23459,Home Care,90,Road,301.13,3.38,4.1,4959,22.92,238.93,23070.0,3518,Standard,0
ORD-104606,2023-07-05,2023-07-11,SUP-035,Central,WH-02,South,19216,Personal Care,60,Road,2725.35,6.41,6.38,1847,8.52,805.4,16729.0,2882,Critical,0
ORD-104607,2024-04-17,2024-04-24,SUP-022,Central,WH-05,Central,20101,Snacks,45,Rail,1869.63,7.34,7.4,2201,18.51,411.5,17918.0,3015,High,0
ORD-104608,2023-01-14,2023-01-20,SUP-016,South,WH-11,Central,38147,Beverages,30,Road,1734.24,5.17,6.84,270,6.55,74.92,26957.0,5722,Standard,1
ORD-104609,2024-05-31,2024-06-08,SUP-032,Central,WH-09,North,44883,Frozen Foods,20,Rail,1636.86,7.05,8.66,872,15.87,142.73,14797.0,6732,Standard,1
ORD-104610,2023-02-26,2023-03-12,SUP-004,East,WH-11,Central,38147,Frozen Foods,20,Sea,630.7,12.79,14.38,1979,6.69,49.93,31269.0,5722,High,1
ORD-104611,2023-11-12,2023-11-21,SUP-037,South,WH-04,Central,39740,Personal Care,60,Road,1981.8,5.48,9.69,1248,2.8,395.73,817.0,5961,High,1
ORD-104612,2023-01-06,2023-01-18,SUP-012,South,WH-02,South,19216,Snacks,45,Rail,2500.6,8.13,12.67,2567,13.32,641.9,14261.0,2882,Standard,1
ORD-104613,2023-11-01,2023-11-08,SUP-022,Central,WH-08,North,21814,Home Care,90,Rail,1305.66,6.63,7.94,1953,14.45,255.0,652.0,3272,Standard,1
ORD-104614,2024-06-26,2024-07-01,SUP-039,North,WH-06,South,34774,Dairy,7,Air,2523.49,4.15,5.72,3905,15.89,8868.81,,5216,Critical,1
